OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
3,10,0.1,71,9,69,0.68,1
4,15,0.04,66,3,9,0.58,1
1,5,0.1,700,8,24,0.41,1
4,15,0.1,22,4,8,0.39,1
1,5,0.08,424,5,110,0.67,1
1,5,0.06,4,7,1,0.51,1
1,5,0.09,1,5,1,0.38,0
0,0,0.07,56,1,5,0.83,1
0,0,0.08,178,1,20,0.55,1
1,5,0.01,22,5,9,0.41,1
2,7,0.04,120,6,56,0.39,1
3,10,0.05,211,1,10,0.6,1
0,0,0.06,6,34,1,0.38,1
0,0,0.08,2,36,5,0.41,1
2,7,0.02,388,6,20,0.38,1
0,0,0.08,5,35,2,0.52,1
3,10,0.03,10,1,2,0.41,0
0,0,0.06,6,9,1,0.38,1
0,0,0.08,2,9,5,0.41,1
2,7,0.02,388,2,20,0.38,1
0,0,0.09,12,6,7,0.04,0
0,0,0.1,101,4,7,0.46,1
0,0,0.07,100,6,20,0.52,1
0,0,0.08,5,9,2,0.52,1
2,7,0.1,13,44,5,0.59,1
2,7,0.1,13,11,5,0.59,1
4,15,0.08,356,10,59,0.64,1
4,15,0.04,4,42,7,0.38,1
0,0,0.09,151,5,57,0.59,1
0,0,0.02,39,10,35,0.8,1
4,15,0.04,4,11,7,0.38,0
3,10,0,62,7,11,0.63,1
4,15,0.08,21,2,4,0.6,1
1,5,0.09,306,12,27,0.56,1
4,15,0.05,14,16,7,0.08,0
4,15,0.01,11,46,7,0.64,1
4,15,0.06,39,9,2,0.54,1
2,7,0.1,7,12,8,0.42,1
2,7,0.04,3,2,2,0.84,0
4,15,0.05,14,4,7,0.08,0
4,15,0.01,11,12,7,0.64,1
4,15,0.06,39,2,2,0.54,1
0,0,0.07,15,5,11,0.36,1
0,0,0.08,156,5,9,0.58,1
0,0,0.05,2,43,1,0.36,1
0,0,0.05,4,47,1,0.38,1
0,0,0.08,3,26,2,0.84,1
3,10,0.05,6,30,9,0.37,1
4,15,0.1,35,6,15,0.37,1
0,0,0.05,2,11,1,0.36,1
0,0,0.05,4,12,1,0.38,1
0,0,0.08,3,7,2,0.84,1
3,10,0.05,6,8,9,0.37,0
1,5,0.01,13,27,6,0.57,1
3,10,0.09,13,50,5,0.82,1
0,0,0.05,151,46,66,0.65,1
4,15,0.05,6,10,6,0.55,1
3,10,0.07,2,7,5,0.55,0
3,10,0.02,16,8,1,0.38,1
3,10,0.02,401,10,48,0.36,1
3,10,0.04,24,11,6,0.38,1
2,7,0.01,3,2,1,0.37,0
2,7,0.09,19,10,9,0.37,1
0,0,0.05,151,12,66,0.65,1
3,10,0.04,24,21,7,0.35,1
3,10,0.02,5,1,1,0.8,0
1,5,0.04,156,7,9,0.58,1
3,10,0.04,24,5,7,0.35,1
1,5,0.1,44,13,2,0.44,1
0,0,0.08,5,37,1,0.35,1
0,0,0,100,49,20,0.52,1
3,10,0.08,61,8,30,0.7,1
3,10,0.1,11,12,5,0.57,1
0,0,0.03,3,6,49,0.59,0
1,5,0.06,6,1,1,0.39,0
0,0,0,100,12,20,0.52,1
0,0,0.06,11,33,3,0.38,1
0,0,0.01,12,30,6,0.52,1
0,0,0,35,8,8,0.57,1
0,0,0.07,56,29,5,0.83,1
0,0,0.09,35,2,8,0.59,1
2,7,0.1,5,27,5,0.38,1
2,7,0.01,28,43,2,0.4,1
4,15,0.03,8,47,1,0.36,1
1,5,0.07,2,11,1,0.56,1
0,0,0.06,11,8,3,0.38,1
0,0,0.01,12,8,6,0.52,1
4,15,0.08,71,12,47,0.56,1
0,0,0,35,2,8,0.57,1
0,0,0.07,56,7,5,0.83,1
3,10,0.01,21,4,1,0.57,1
1,5,0.95,237,1,59,0.61,1
2,7,0.1,5,7,5,0.38,1
2,7,0.01,28,11,2,0.4,1
2,7,0.07,31,12,4,0.64,1
4,15,0.03,8,12,1,0.36,1
2,7,0.03,81,2,35,0.81,1
3,10,0.06,500,3,24,0.36,1
1,5,0.07,2,3,1,0.56,0
2,7,0.04,3,31,1,0.4,1
2,7,0.05,36,50,1,0.36,1
1,5,0.01,16,2,4,0.46,1
1,5,0.95,71,11,69,0.68,1
2,7,0.04,3,8,1,0.4,1
2,7,0.05,36,13,1,0.36,1
0,0,0.05,3,1,4,0.56,0
2,7,0,7,2,6,0.37,0
2,7,0.01,401,5,43,0.71,1
4,15,0,49,4,6,0.38,1
4,15,0.08,166,6,20,0.4,1
2,7,0.02,2,7,5,0.41,0
2,7,0.03,41,10,34,0.73,1
4,15,0,2550,1,30,0.57,1
2,7,0.06,65,25,7,0.73,1
1,5,0.08,151,8,14,0.38,1
1,5,0.07,10,7,9,0.6,1
0,0,0.1,21,12,1,0.35,1
2,7,0.03,500,1,24,0.36,1
1,5,0,3,8,2,0.57,1
4,15,0,2550,1,30,0.57,1
4,15,0.01,111,9,9,0.57,1
2,7,0.03,31,11,3,0.35,1
2,7,0.06,65,6,7,0.73,1
3,10,0,4,23,5,0.08,0
4,15,0.09,207,35,1,0.55,1
4,15,0.1,321,11,59,0.57,1
4,15,0.08,3,10,4,0.56,0
4,15,0.06,84,46,5,0.38,1
3,10,0,4,6,5,0.08,0
4,15,0.09,207,9,1,0.55,1
4,15,0.06,84,12,5,0.38,1
4,15,0.01,12,3,3,0.55,1
4,15,0.06,55,8,11,0.36,1
3,10,0.08,2550,1,30,0.57,1
1,5,0.08,6,4,7,0.37,0
4,15,0.09,35,12,8,0.57,1
0,0,0.02,54,24,1,0.57,1
0,0,0.09,2,22,1,0.37,1
2,7,0,11,1,5,0.59,0
2,7,0.08,9,36,3,0.39,1
2,7,0.04,21,11,1,0.37,1
0,0,0.02,54,6,1,0.57,1
0,0,0.09,2,6,1,0.37,1
3,10,0.09,8,12,9,0.58,1
3,10,0.02,27,2,4,0.75,1
3,10,0.07,151,8,66,0.65,1
3,10,0.08,388,11,20,0.38,1
3,10,0.05,19,12,5,0.37,1
3,10,0.04,124,10,52,0.63,1
2,7,0,11,1,5,0.59,0
2,7,0.08,9,9,3,0.39,1
2,7,0.04,21,3,1,0.37,1
3,10,0.06,6,1,8,0.36,0
3,10,0.1,5,9,6,0.4,1
0,0,0,66,8,9,0.58,1
4,15,0.07,225,4,12,0.42,1
4,15,0.04,21,1,3,0.81,0
3,10,0.08,3,1,49,0.59,0
4,15,0.07,225,1,12,0.42,1
2,7,0.1,3,6,1,0.39,0
2,7,0.95,551,5,46,0.71,1
3,10,0.02,40,10,10,0.55,1
3,10,0.09,9,5,2,0.49,1
3,10,0,7,2,2,0.4,0
3,10,0.01,4,1,1,0.44,0
0,0,0.09,5,5,5,0.36,1
0,0,0.08,6,19,5,0.38,1
0,0,0,66,20,9,0.58,1
1,5,0.06,66,4,5,0.59,1
1,5,0.01,156,5,9,0.58,1
0,0,0.09,5,1,5,0.36,0
2,7,0.02,5,7,3,0.36,1
3,10,0.08,5,3,5,0.79,0
0,0,0.1,20,10,10,0.49,1
0,0,0.08,6,5,5,0.38,1
0,0,0,66,5,9,0.58,1
4,15,0.02,83,8,6,0.44,1
4,15,0.02,12,2,9,0.59,0
2,7,0.05,19,13,4,0.43,1
4,15,0.01,23,10,2,0.46,1
3,10,0.06,8,10,4,0.52,1
3,10,0.06,8,3,4,0.52,0
3,10,0.03,31,3,9,0.4,1
0,0,0.1,2550,2,30,0.57,1
3,10,0.05,4,6,1,0.37,0
2,7,0.04,84,5,20,0.38,1
0,0,0.03,19,42,1,0.35,1
2,7,0.04,84,1,20,0.38,1
2,7,0.1,66,10,6,0.56,1
4,15,0.05,5,11,1,0.36,1
4,15,0.05,8,3,6,0.36,0
4,15,0.02,156,8,9,0.58,1
2,7,0.09,19,9,13,0.39,1
0,0,0.03,19,11,1,0.35,1
4,15,0.02,131,23,30,0.78,1
0,0,0.03,11,44,7,0.59,1
4,15,0.07,22,48,6,0.5,1
2,7,0.06,156,36,4,0.55,1
1,5,0.02,6,2,6,0.37,0
0,0,0.06,9,1,6,0.38,0
0,0,0.03,897,3,20,0.38,1
0,0,0.08,4,4,5,0.35,1
4,15,0,1938,1,14,0.06,1
0,0,0.03,11,11,7,0.59,1
4,15,0.07,22,12,6,0.5,1
2,7,0.06,156,9,4,0.55,1
3,10,0.02,18,10,9,0.47,1
0,0,0.09,526,9,20,0.37,1
2,7,0.02,126,17,8,0.57,1
3,10,0.07,22,26,15,0.38,1
1,5,0.1,65,1,7,0.73,1
1,5,0,348,6,40,0.62,1
0,0,0,101,9,36,0.62,1
0,0,0.09,5,13,2,0.72,1
0,0,0.05,55,9,14,0.37,1
2,7,0.02,35,8,8,0.57,1
3,10,0.07,22,7,15,0.38,1
3,10,0.01,126,7,9,0.59,1
3,10,0.08,121,48,4,0.6,1
3,10,0.05,51,20,14,0.56,1
3,10,0.03,5,41,5,0.66,1
2,7,0.08,31,24,4,0.8,1
1,5,0.03,15,1,8,0.57,0
3,10,0.01,126,2,9,0.59,1
3,10,0.08,121,12,4,0.6,1
3,10,0.05,51,5,14,0.56,1
3,10,0.03,5,10,5,0.66,1
2,7,0.08,31,6,4,0.8,1
4,15,0.06,8,5,4,0.42,0
1,5,0.03,15,1,8,0.57,0
3,10,0.01,4,9,7,0.6,1
1,5,0.09,218,35,29,0.68,1
1,5,0.07,11,49,5,0.36,1
1,5,0.08,2,49,3,0.55,1
4,15,0.06,48,20,7,0.37,1
3,10,0.04,30,1,6,0.51,0
3,10,0,20,5,15,0.57,1
3,10,0.01,4,2,7,0.6,0
1,5,0.95,218,9,29,0.68,1
1,5,0.07,11,12,5,0.36,1
1,5,0.08,2,12,3,0.55,1
4,15,0.06,48,5,7,0.37,1
2,7,0.09,238,10,24,0.5,1
2,7,0,86,11,1,0.39,1
2,7,0.06,156,37,4,0.55,1
2,7,0.06,6,8,1,0.38,1
3,10,0.1,173,20,20,0.08,1
3,10,0.04,7,9,4,0.39,1
2,7,0.09,238,3,24,0.5,1
2,7,0,86,3,1,0.39,1
2,7,0.06,156,9,4,0.55,1
0,0,0.02,6,7,7,0.37,1
3,10,0.06,4,27,7,0.6,1
1,5,0.07,96,13,14,0.38,1
4,15,0.01,116,47,3,0.57,1
4,15,0.09,6,50,2,0.35,1
0,0,0.02,6,2,7,0.37,0
3,10,0.06,4,7,7,0.6,0
2,7,0.02,60,3,10,0.57,1
1,5,0.07,96,3,14,0.38,1
4,15,0.01,116,12,3,0.57,1
4,15,0.09,6,13,2,0.35,1
3,10,0,3,12,4,0.56,1
3,10,0.03,5,7,1,0.36,1
4,15,0.09,363,9,20,0.57,1
4,15,0.02,20,22,10,0.49,1
4,15,0.09,8,15,1,0.43,1
0,0,0.07,28,6,2,0.4,1
4,15,0.09,363,2,20,0.57,1
4,15,0.02,20,6,10,0.49,1
4,15,0.09,8,4,1,0.43,0
0,0,0.1,1,1,1,0.38,0
4,15,0.05,3,8,1,0.37,0
4,15,0,9,2,4,0.4,0
4,15,0.95,71,1,89,0.69,0
4,15,0.03,3,3,1,0.37,0
3,10,0.08,8,10,2,0.38,1
3,10,0.06,7,11,2,0.47,1
0,0,0.04,8,1,4,0.42,0
0,0,0.05,9,10,2,0.4,1
0,0,0.1,6,2,6,0.36,0
4,15,0,23,1,8,0.39,0
0,0,0.07,78,40,4,0.76,1
0,0,0.05,5,5,1,0.52,1
2,7,0.1,126,5,9,0.59,1
0,0,0.07,78,10,4,0.76,1
0,0,0.05,5,1,1,0.52,1
0,0,0.03,15,9,9,0.57,1
3,10,0.04,30,34,2,0.5,1
0,0,0.03,66,40,9,0.58,1
4,15,0.01,40,4,7,0.67,1
3,10,0,30,12,2,0.5,1
3,10,0.04,30,9,2,0.5,1
1,5,0.07,206,5,5,0.56,1
1,5,0.08,54,5,6,0.62,1
2,7,0.01,21,1,1,0.37,0
3,10,0.1,40,6,10,0.4,1
3,10,0.03,4,13,1,0.55,1
3,10,0.06,3,1,5,0.56,0
4,15,0.07,116,8,2,0.49,1
4,15,0.02,37,1,4,0.46,0
0,0,0.03,66,10,9,0.58,1
1,5,0.06,2,9,1,0.56,1
4,15,0.06,8,9,4,0.42,1
2,7,0.04,91,37,28,0.38,1
1,5,0.05,401,7,43,0.71,1
2,7,0.02,8,30,3,0.59,1
3,10,0.03,4,9,5,0.08,0
3,10,0.08,83,8,6,0.44,1
4,15,0.06,8,2,4,0.42,0
2,7,0.04,91,9,28,0.38,1
1,5,0.05,401,2,43,0.71,1
1,5,0.1,261,14,42,0.59,1
1,5,0.09,17,35,6,0.58,1
1,5,0.04,376,7,86,0.74,1
3,10,0.04,66,41,3,0.55,1
2,7,0.1,154,49,69,0.68,1
1,5,0.1,261,4,42,0.59,1
2,7,0,86,8,1,0.39,1
1,5,0.09,17,9,6,0.58,1
1,5,0.04,376,2,86,0.74,1
3,10,0.04,66,10,3,0.55,1
4,15,0.01,5,3,6,0.47,0
4,15,0.03,36,11,1,0.35,1
2,7,0.05,8,1,4,0.42,0
2,7,0.1,154,12,69,0.68,1
3,10,0.09,20,2,6,0.58,1
0,0,0.03,101,7,7,0.4,1
0,0,0.01,96,3,35,0.5,1
4,15,0.01,321,1,59,0.57,1
1,5,0.09,31,64,20,0.36,1
3,10,0.05,31,4,20,0.39,1
4,15,0.03,111,38,9,0.57,1
3,10,0.01,167,15,35,0.85,1
4,15,0.01,123,5,24,0.46,1
3,10,0,19,27,9,0.37,1
1,5,0.06,9,31,10,0.4,1
3,10,0,19,7,9,0.37,1
0,0,0.09,7,8,6,0.39,1
0,0,0.02,126,6,3,0.6,1
1,5,0.06,9,8,10,0.4,1
2,7,0.05,30,14,2,0.5,1
1,5,0.02,60,16,4,0.57,1
1,5,0.06,66,13,5,0.57,1
1,5,0.05,5,1,3,0.38,0
1,5,0,15,15,5,0.59,1
3,10,0.06,7,8,5,0.37,1
4,15,0.08,2,18,1,0.38,0
2,7,0.1,66,31,9,0.6,1
1,5,0.03,3,26,6,0.4,1
1,5,0.08,101,60,36,0.62,1
4,15,0.08,3,3,1,0.54,0
4,15,0.08,2,5,1,0.38,0
2,7,0.1,66,8,9,0.6,1
1,5,0.03,3,7,6,0.4,0
2,7,0.09,121,5,4,0.6,1
1,5,0.08,101,15,36,0.62,1
4,15,0.01,9,14,1,0.38,1
1,5,0,81,52,35,0.81,1
4,15,0.1,7,46,5,0.56,1
1,5,0.03,3,7,1,0.36,1
1,5,0.03,196,5,9,0.6,1
1,5,0,81,13,35,0.81,1
1,5,0.02,44,13,4,0.08,1
1,5,0.03,16,3,13,0.37,0
1,5,0.09,176,7,5,0.59,1
4,15,0.1,7,11,5,0.56,1
1,5,0.03,3,2,1,0.36,0
1,5,0.03,196,1,9,0.6,1
2,7,0.02,1938,4,14,0.06,1
2,7,0.06,206,2,9,0.56,1
2,7,0.06,6,18,5,0.35,1
4,15,0.1,152,16,4,0.79,1
0,0,0.07,41,42,14,0.57,1
3,10,0.01,96,42,74,0.57,1
3,10,0.06,301,35,65,0.56,1
3,10,0.06,38,47,5,0.38,1
3,10,0.07,162,36,20,0.66,1
1,5,0.09,74,1,12,0.67,1
1,5,0.06,5,16,5,0.38,1
4,15,0.1,152,4,4,0.79,1
0,0,0.03,6,5,3,0.36,1
0,0,0.08,12,13,6,0.38,1
0,0,0.07,41,10,14,0.57,1
3,10,0.02,91,16,30,0.61,1
3,10,0.01,96,10,74,0.57,1
3,10,0.06,301,9,65,0.56,1
3,10,0.06,38,12,5,0.38,1
3,10,0.07,162,9,20,0.66,1
1,5,0.04,100,60,20,0.52,1
1,5,0.01,21,3,5,0.58,1
1,5,0.1,16,53,1,0.38,1
1,5,0.07,1,40,1,0.38,1
3,10,0.1,152,48,4,0.79,1
3,10,0.08,35,39,2,0.43,1
4,15,0.02,300,64,12,0.5,1
4,15,0.05,163,47,20,0.39,1
4,15,0.03,8,64,1,0.43,1
2,7,0.03,25,2,9,0.5,1
2,7,0.01,9,15,2,0.4,1
1,5,0.04,100,15,20,0.52,1
1,5,0.01,21,1,5,0.58,1
1,5,0.1,16,13,1,0.38,1
1,5,0.07,1,10,1,0.38,0
3,10,0.1,152,12,4,0.79,1
3,10,0.08,35,10,2,0.43,1
4,15,0.02,300,16,12,0.5,1
4,15,0.05,163,12,20,0.39,1
4,15,0.03,8,16,1,0.43,1
4,15,0,41,12,7,0.37,1
3,10,0.05,151,4,14,0.38,1
3,10,0.02,19,38,9,0.37,1
3,10,0.05,10,30,9,0.6,1
3,10,0.07,3,62,1,0.36,1
2,7,0.04,4,4,7,0.4,0
3,10,0.07,5,35,1,0.39,1
2,7,0.06,71,13,27,0.6,1
2,7,0.02,7,62,2,0.52,1
3,10,0.05,151,1,14,0.38,1
3,10,0.02,19,9,9,0.37,1
3,10,0.05,10,7,9,0.6,1
0,0,0,21,1,7,0.78,1
0,0,0.08,2,10,1,0.57,1
2,7,0.06,71,3,27,0.6,1
2,7,0.02,7,16,2,0.52,1
3,10,0.06,27,1,4,0.75,1
4,15,0.09,66,14,9,0.56,1
4,15,0.02,4,15,1,0.56,1
3,10,0,64,12,14,0.46,1
2,7,0.06,5,3,1,0.36,0
2,7,0.02,176,6,9,0.57,1
1,5,0.01,22,4,15,0.38,1
4,15,0.04,213,25,52,0.64,1
4,15,0.08,3,22,2,0.56,1
2,7,0.07,176,18,9,0.57,1
2,7,0.05,5,5,6,0.36,0
3,10,0.04,22,5,2,0.43,1
4,15,0.04,213,6,52,0.64,1
4,15,0.08,3,6,2,0.56,0
2,7,0.07,176,5,9,0.57,1
2,7,0.05,5,1,6,0.36,0
3,10,0.06,7,57,5,0.37,1
3,10,0.08,66,29,9,0.55,1
1,5,0.09,35,7,8,0.76,1
1,5,0.02,6,1,1,0.39,0
4,15,0.08,57,2,13,0.56,1
4,15,0.09,56,2,1,0.35,1
3,10,0.06,7,14,5,0.37,1
2,7,0,7,9,5,0.36,1
2,7,0.07,36,9,9,0.75,1
4,15,0.04,25,49,3,0.39,1
2,7,0.07,31,33,4,0.74,1
2,7,0.09,6,52,6,0.37,1
2,7,0.07,6,26,7,0.37,1
0,0,0.07,56,15,1,0.55,1
1,5,0.05,14,3,7,0.38,1
1,5,0.01,160,10,6,0.49,1
1,5,0.01,28,12,20,0.67,1
2,7,0.07,31,8,4,0.74,1
2,7,0.09,6,13,6,0.37,1
2,7,0.07,6,7,7,0.37,1
1,5,0.1,35,7,8,0.59,1
3,10,0.03,6,7,6,0.37,0
3,10,0.05,5,5,5,0.38,0
3,10,0.1,56,12,5,0.83,1
0,0,0.02,8,16,1,0.43,1
2,7,0.04,7,16,6,0.39,1
0,0,0.08,600,2,24,0.44,1
0,0,0.08,66,8,9,0.56,1
2,7,0.03,6,9,4,0.56,1
2,7,0.04,7,4,6,0.39,0
4,15,0.04,20,1,15,0.57,0
4,15,0.09,4,10,1,0.83,1
3,10,0.08,4,11,49,0.6,0
3,10,0.09,56,4,1,0.55,1
1,5,0.02,6,10,8,0.37,1
0,0,0.02,13,11,6,0.57,1
0,0,0.08,66,5,4,0.59,1
0,0,0.08,31,2,7,0.64,1
1,5,0.09,25,31,13,0.39,1
3,10,0.04,20,44,9,0.37,1
2,7,0.05,3,16,4,0.56,1
1,5,0,6,4,7,0.37,0
0,0,0.09,20,12,14,0.47,1
0,0,0.03,56,60,5,0.8,1
2,7,0.08,6,3,7,0.37,0
2,7,0.1,3,15,1,0.45,1
2,7,0.05,3,10,1,0.39,1
2,7,0.05,41,5,34,0.73,1
1,5,0.09,25,8,13,0.39,1
1,5,0.02,193,9,20,0.71,1
1,5,0.04,42,12,3,0.35,1
2,7,0.06,4,16,6,0.4,1
2,7,0.01,6,4,8,0.37,0
0,0,0.08,7,7,2,0.38,1
0,0,0.05,7,12,6,0.39,1
1,5,0,6,1,7,0.37,0
0,0,0.09,20,3,14,0.47,1
0,0,0.03,56,15,5,0.8,1
3,10,0.1,37,11,14,0.41,1
3,10,0.95,85,3,60,0.56,1
3,10,0.1,66,15,9,0.6,1
2,7,0.06,14,44,8,0.56,1
0,0,0.02,38,29,5,0.38,1
3,10,0.06,100,31,20,0.5,1
4,15,0.03,4,5,5,0.08,0
3,10,0.04,241,11,60,0.56,1
3,10,0.1,7,12,0,0.38,1
3,10,0.1,9,12,8,0.38,1
4,15,0.02,126,12,4,0.59,1
4,15,0.01,285,2,70,0.6,1
4,15,0.04,66,15,5,0.57,1
3,10,0.08,44,14,4,0.08,1
3,10,0.1,66,7,9,0.58,1
3,10,0.04,15,13,11,0.36,1
2,7,0,56,14,52,0.72,1
3,10,0.06,100,8,20,0.5,1
1,5,0.08,17,11,9,0.56,1
4,15,0.08,26,11,14,0.6,1
4,15,0.09,201,9,24,0.58,1
0,0,0,5,10,5,0.38,1
3,10,0.1,30,42,2,0.5,1
4,15,0.06,36,13,15,0.4,1
4,15,0,3,3,7,0.54,0
0,0,0,5,3,5,0.38,1
3,10,0.1,30,10,2,0.5,1
0,0,0.05,5,9,5,0.36,1
2,7,0.06,8,44,2,0.74,1
0,0,0.08,74,60,4,0.77,1
3,10,0.07,6,21,7,0.36,1
3,10,0.1,44,4,2,0.44,1
2,7,0,6,43,1,0.74,1
3,10,0.1,44,1,2,0.44,1
2,7,0,6,11,1,0.74,1
3,10,0.07,38,29,3,0.35,1
3,10,0,20,65,9,0.37,1
3,10,0.06,10,39,3,0.6,1
2,7,0,83,31,6,0.45,1
2,7,0.04,38,60,5,0.38,1
4,15,0.07,5,2,5,0.79,0
3,10,0.07,38,7,3,0.35,1
3,10,0,20,16,9,0.37,1
3,10,0.06,10,10,3,0.6,1
0,0,0.09,5,2,1,0.39,1
2,7,0.08,3,11,6,0.4,1
2,7,0.09,36,5,1,0.55,1
1,5,0.02,3,14,1,0.36,1
2,7,0,83,8,6,0.45,1
2,7,0.04,38,15,5,0.38,1
1,5,0.04,114,10,30,0.69,1
3,10,0.01,41,64,2,0.44,1
3,10,0.02,41,1,14,0.57,0
3,10,0.03,213,16,15,0.59,1
3,10,0.01,41,16,2,0.44,1
3,10,0.02,41,1,14,0.57,0
0,0,0.05,26,14,14,0.6,1
1,5,0.01,19,14,10,0.37,1
1,5,0,8,12,4,0.61,1
3,10,0.03,213,4,15,0.59,1
4,15,0.09,3,1,2,0.39,0
4,15,0.02,281,14,82,0.78,1
3,10,0,96,55,35,0.5,1
3,10,0.02,4,10,1,0.39,1
3,10,0.02,21,15,45,0.61,1
3,10,0,96,14,35,0.5,1
3,10,0.03,5,16,5,0.37,1
3,10,0.01,442,11,15,0.56,1
1,5,0.03,13,1,6,0.57,0
1,5,0.07,173,2,20,0.08,1
0,0,0.07,49,27,10,0.57,1
0,0,0.01,10,22,2,0.46,1
2,7,0.09,32,33,13,0.37,1
2,7,0.02,66,27,9,0.56,1
3,10,0.04,101,5,36,0.62,1
4,15,0.06,8,42,4,0.52,1
0,0,0.02,5,1,5,0.64,0
3,10,0.06,196,64,4,0.59,1
1,5,0.1,21,4,7,0.78,1
0,0,0.07,49,7,10,0.57,1
0,0,0.01,10,6,2,0.46,1
2,7,0.02,6,11,8,0.36,1
4,15,0.04,4,9,1,0.38,0
4,15,0.06,8,10,4,0.52,1
4,15,0.07,23,2,9,0.57,1
0,0,0.02,5,1,5,0.64,0
1,5,0.1,7,3,5,0.36,0
3,10,0.06,196,16,4,0.59,1
3,10,0.03,9,10,2,0.4,1
4,15,0.09,4,27,5,0.08,0
3,10,0.03,5,52,1,0.36,1
4,15,0.09,6783,10,24,0.06,1
4,15,0.09,4,7,5,0.08,0
1,5,0.09,11,8,5,0.36,1
1,5,0.08,121,8,7,0.36,1
1,5,0.02,5,1,2,0.36,0
0,0,0.02,7,16,8,0.38,1
4,15,0,30,16,9,0.74,1
4,15,0.08,5,9,1,0.36,1
4,15,0.09,6783,3,24,0.06,1
4,15,0.03,7,15,8,0.42,1
2,7,0.07,12,10,5,0.58,1
0,0,0.08,5,13,3,0.37,1
1,5,0.08,173,3,20,0.08,1
1,5,0.1,66,9,5,0.57,1
4,15,0.1,131,65,30,0.78,1
4,15,0.06,5,56,5,0.37,1
3,10,0.05,71,26,4,0.59,1
1,5,0.03,22,3,15,0.38,1
1,5,0.02,6,2,10,0.38,0
1,5,0.01,7,14,2,0.38,1
1,5,0.08,20,6,4,0.68,1
3,10,0,1,15,1,0.81,1
3,10,0.05,71,7,4,0.59,1
3,10,0.07,65,15,35,0.8,1
1,5,0.03,257,7,11,0.51,1
2,7,0.05,30,1,7,0.08,0
0,0,0.09,78,60,4,0.76,1
2,7,0.08,41,38,2,0.44,1
2,7,0.04,6,65,5,0.36,1
3,10,0.03,43,57,3,0.36,1
0,0,0.09,23,8,9,0.44,1
0,0,0.03,296,6,54,0.76,1
2,7,0.08,41,9,2,0.44,1
3,10,0.06,301,1,24,0.52,1
2,7,0.04,6,16,5,0.36,1
3,10,0.03,3,23,1,0.36,1
4,15,0.04,166,8,20,0.4,1
4,15,0.09,3,5,1,0.39,0
3,10,0.03,3,6,1,0.36,0
4,15,0.04,166,2,20,0.4,1
0,0,0.08,16,13,13,0.37,1
2,7,0,3,27,1,0.37,1
2,7,0.08,2,65,1,0.52,1
2,7,0.02,16,44,8,0.59,1
4,15,0.09,6,1,10,0.37,0
4,15,0.1,31,46,17,0.4,1
4,15,0.06,201,34,8,0.59,1
1,5,0.04,81,59,5,0.59,1
1,5,0,33,48,9,0.61,1
2,7,0,3,7,1,0.37,0
2,7,0.08,2,16,1,0.52,1
2,7,0.02,16,11,8,0.59,1
4,15,0.09,6,1,10,0.37,0
4,15,0.1,31,11,17,0.4,1
4,15,0.06,201,8,8,0.59,1
4,15,0.1,9,2,2,0.39,0
4,15,0.04,55,11,5,0.59,1
4,15,0.95,551,6,46,0.71,1
2,7,0.04,22,5,4,0.52,1
1,5,0.04,81,15,5,0.59,1
1,5,0,33,12,9,0.61,1
0,0,0,126,12,3,0.58,1
3,10,0.03,5,56,2,0.36,1
3,10,0.06,42,64,5,0.56,1
3,10,0.1,5,16,3,0.38,1
2,7,0.09,9,42,2,0.49,1
2,7,0.02,8,42,1,0.43,1
2,7,0.02,49,42,6,0.38,1
1,5,0.09,66,13,6,0.58,1
1,5,0.04,5,16,1,0.36,1
1,5,0.09,28,1,20,0.67,0
3,10,0.1,41,13,7,0.74,1
3,10,0.04,62,15,13,0.58,1
0,0,0.02,356,15,59,0.64,1
3,10,0.06,42,16,5,0.56,1
3,10,0.1,5,4,3,0.38,0
2,7,0.09,9,10,2,0.49,1
2,7,0.02,8,10,1,0.43,1
2,7,0.02,49,10,6,0.38,1
2,7,0.05,321,9,59,0.57,1
0,0,0.05,5,68,8,0.05,1
0,0,0.02,21,53,5,0.58,1
3,10,0.06,3,48,4,0.44,1
0,0,0.04,4,12,5,0.37,1
0,0,0.03,217,8,64,0.59,1
2,7,0.05,321,2,59,0.57,1
3,10,0.06,3,12,4,0.44,1
1,5,0.07,66,29,4,0.59,1
3,10,0.1,18,8,9,0.4,1
3,10,0.08,11,30,7,0.59,1
1,5,0.07,66,7,4,0.59,1
3,10,0.1,6,13,6,0.37,1
4,15,0.09,161,2,35,0.72,1
4,15,0,176,10,5,0.59,1
4,15,0.03,6,4,5,0.4,0
2,7,0.09,17,12,2,0.46,1
3,10,0.1,18,2,9,0.4,0
3,10,0.08,11,7,7,0.59,1
1,5,0.02,5,60,5,0.38,1
4,15,0.04,43,18,5,0.56,1
4,15,0.09,5,29,4,0.51,1
1,5,0.04,92,25,40,0.67,1
1,5,0.04,3,34,1,0.56,1
1,5,0.02,206,17,9,0.58,1
1,5,0.02,5,15,5,0.38,1
4,15,0.04,43,5,5,0.56,1
4,15,0.09,5,7,4,0.51,0
1,5,0.04,92,6,40,0.67,1
1,5,0.04,3,8,1,0.56,1
1,5,0.02,206,4,9,0.58,1
3,10,0,8,13,6,0.36,1
3,10,0.09,2,16,1,0.35,1
