OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
2,7,0.05,46,5,5,0.56,112.3
1,5,0.09,27,12,5,0.5,127.84
1,5,0.02,3,5,1,0.48,5.9
4,15,0.04,71,13,69,0.68,521.72
4,15,0.02,201,10,8,0.59,1137.7
2,7,0.02,31,8,5,0.4,89.24
3,10,0.08,201,10,16,0.36,546.8
3,10,0.04,4,14,49,0.6,-17.64
3,10,0,23,17,12,0.39,140.49
3,10,0.04,225,9,29,0.72,1348
2,7,0.02,31,2,5,0.4,18.56
3,10,0,321,38,59,0.57,6893.86
3,10,0.02,5,1,1,0.39,0.85
3,10,0.08,4,59,1,0.56,112.28
3,10,0.1,126,18,3,0.59,1108.32
2,7,0.04,22,25,8,0.39,184.5
3,10,0.09,12,38,6,0.38,126.24
0,0,0.04,4,7,5,0.08,-3.88
0,0,0.02,4,57,1,0.37,78.8
1,5,0.02,29,48,1,0.38,500.12
3,10,0,321,9,59,0.57,1587.73
3,10,0.02,5,1,1,0.39,0.85
3,10,0.08,4,15,1,0.56,27.8
3,10,0.1,126,5,3,0.59,305.7
4,15,0.02,12,13,5,0.58,82.36
4,15,0.08,9,14,7,0.45,39.62
4,15,0.03,6,1,6,0.36,-4.02
3,10,0.09,12,9,6,0.38,25.32
0,0,0.05,11,1,3,0.38,0.63
0,0,0.04,4,2,5,0.08,-4.68
4,15,0.06,180,16,14,0.57,1454.8
4,15,0.09,6,13,5,0.36,16.06
1,5,0.02,29,12,1,0.38,124.28
3,10,0,2,1,5,0.43,-4.14
3,10,0.02,6,14,10,0.37,19.4
3,10,0.09,65,2,7,0.73,76.2
1,5,0,101,14,57,0.78,1045.92
1,5,0.02,4,22,3,0.39,29.56
3,10,0.05,7,57,8,0.38,123.67
3,10,0.09,162,34,20,0.66,3119.56
2,7,0.03,5,11,6,0.36,12.15
1,5,0,101,4,57,0.78,258.12
1,5,0.02,4,6,3,0.39,5.88
3,10,0.05,7,14,8,0.38,24.34
3,10,0.09,162,8,20,0.66,718.72
0,0,0.04,44,8,2,0.44,138.8
3,10,0.05,17,17,6,0.58,147.17
2,7,0.03,5,3,6,0.36,-1.05
0,0,0.03,6,50,5,0.4,106
4,15,0.03,8,31,5,0.41,89.24
0,0,0.03,6,13,5,0.4,23.86
1,5,0.05,124,3,52,0.63,163.76
0,0,0,61,2,20,0.38,26.36
4,15,0.06,8,1,9,0.4,-6.28
4,15,0.03,8,8,5,0.41,19.32
1,5,0,7,9,7,0.37,16.31
1,5,0.03,7,63,5,0.37,144.94
1,5,0.06,4,39,1,0.39,50.48
1,5,0.09,261,39,42,0.59,5047.5
0,0,0.03,78,4,4,0.76,223.76
2,7,0.02,7,24,7,0.37,51.8
4,15,0.03,5,5,7,0.36,1.25
4,15,0.05,6,2,9,0.36,-5.28
4,15,0.05,39,11,35,0.8,286.75
1,5,0.03,7,16,5,0.37,33.08
1,5,0.06,4,10,1,0.39,12.2
1,5,0.09,7,2,2,0.48,3.46
0,0,0.03,78,1,4,0.76,52.94
2,7,0.02,7,6,7,0.37,7.7
1,5,0.06,4,18,49,0.6,-10.12
0,0,0.02,51,17,14,0.58,471.52
0,0,0,206,10,9,0.58,1185.8
2,7,0.07,55,15,7,0.37,240.5
0,0,0.03,4,16,49,0.6,-12.52
0,0,0.02,48,16,7,0.37,261.8
1,5,0.1,5,18,8,0.08,-9.8
2,7,0.1,300,18,12,0.5,2148
2,7,0.06,34,13,20,0.55,196.58
2,7,0.04,56,17,5,0.83,747.08
4,15,0.03,32,38,2,0.42,472.24
1,5,0.03,6,42,1,0.36,82.16
4,15,0.03,32,9,2,0.42,110.32
1,5,0.03,42,6,3,0.35,77.64
0,0,0.04,237,4,59,0.61,481.36
0,0,0.07,224,8,15,0.38,540.52
1,5,0.08,4,1,5,0.35,-3.92
3,10,0.02,15,69,2,0.42,412
3,10,0,86,4,3,0.37,124.28
0,0,0,6,11,6,0.37,18.42
0,0,0.06,20,8,4,0.44,56.8
1,5,0.04,66,17,3,0.56,580.44
3,10,0.02,3,18,1,0.08,2.24
3,10,0.02,52,8,20,0.55,200.48
1,5,0,600,22,24,0.37,4860
1,5,0.01,6,50,7,0.37,101
1,5,0.01,20,55,4,0.44,469
0,0,0.08,124,63,52,0.63,4244.6
2,7,0.01,3,32,1,0.45,41.24
2,7,0.06,15,6,11,0.58,35.8
2,7,0.02,27,18,8,0.38,166.96
0,0,0.04,22,16,14,0.52,154.96
1,5,0,600,6,24,0.37,1308
1,5,0.01,6,13,7,0.37,21.08
1,5,0.01,20,14,4,0.44,116.4
1,5,0.1,46,16,5,0.57,340.92
2,7,0.01,3,8,1,0.45,9.56
1,5,0.03,29,20,1,0.38,-3.2
2,7,0.06,15,1,11,0.58,-269.64
0,0,0.95,209,6,69,0.79,52.25
3,10,0.1,25,9,13,0.39,1555.02
1,5,0.09,306,11,27,0.56,9.85
1,5,0.05,5,9,5,0.38,16.28
1,5,0.02,4,8,1,0.56,-0.55
1,5,0.03,3,3,1,0.08,13.04
0,0,0,3,12,1,0.39,42.6
2,7,0.07,2,70,5,0.41,93.7
4,15,0.08,10,29,2,0.41,398.92
4,15,0,17,66,5,0.36,341
4,15,0,60,15,10,0.39,25.88
0,0,0.1,41,2,2,0.44,89
3,10,0.1,24,16,7,0.35,21.95
3,10,0.07,3,15,1,0.58,21.1
4,15,0.08,10,7,2,0.41,92.92
4,15,0,17,16,5,0.36,83.6
4,15,0,60,4,10,0.39,97.6
4,15,0.03,12,16,8,0.58,110.8
4,15,0,6,55,8,0.36,202
0,0,0.08,3,46,2,0.84,102.88
4,15,0.95,32,15,46,0.65,-190
0,0,0.08,3,12,2,0.84,25.36
0,0,0.02,10,63,2,0.38,224.8
0,0,0.06,6,38,2,0.56,112
3,10,0.06,40,6,20,0.77,150.4
2,7,0.95,213,18,52,0.64,-1240.54
2,7,0.05,71,12,4,0.59,456.08
0,0,0.02,10,16,2,0.38,55.6
0,0,0.06,6,9,2,0.56,25
2,7,0.07,41,4,17,0.36,30.56
1,5,0,4,16,1,0.37,22.68
0,0,0.01,14,1,7,0.52,0.14
0,0,0.02,6,48,7,0.37,93.8
0,0,0.04,17,22,5,0.58,196.96
0,0,0.01,5,36,5,0.37,59.8
0,0,0.08,8,39,4,0.42,102.08
0,0,0.04,2,55,1,0.52,51.8
1,5,0.01,4,7,1,0.39,9.64
1,5,0.04,210,4,21,0.59,441
1,5,0.03,31,13,7,0.79,299.28
1,5,0.07,14,2,9,0.43,1.08
0,0,0.01,5,9,5,0.37,11.2
0,0,0.08,8,10,4,0.42,23.2
0,0,0.04,2,14,1,0.52,12.44
1,5,0.06,15,43,9,0.39,203.85
1,5,0.09,25,62,3,0.39,462
2,7,0,66,63,5,0.56,2323.48
0,0,0.1,36,22,3,0.39,226.68
0,0,0.08,161,55,30,0.62,4751.7
0,0,0.05,57,6,13,0.56,161.42
0,0,0.03,81,60,30,0.4,1768.2
0,0,0.05,5,53,6,0.4,86.75
1,5,0.04,6,14,7,0.36,19.88
1,5,0.04,6,6,8,0.37,3.88
4,15,0.07,305,15,20,0.05,-111.5
1,5,0.06,15,11,9,0.39,45.45
1,5,0.09,25,15,3,0.39,109.5
2,7,0,66,16,5,0.56,586.36
3,10,0.08,90,2,42,0.66,62.4
0,0,0.1,36,6,3,0.39,59.64
0,0,0.08,161,14,30,0.62,1187.16
0,0,0.04,271,1,50,0.77,147.83
2,7,0.02,56,4,52,0.72,104.8
2,7,0.01,16,8,6,0.6,69.52
0,0,0.05,57,1,13,0.56,16.07
0,0,0,206,1,6,0.59,115.54
0,0,0.03,81,15,30,0.4,419.55
0,0,0.05,5,13,6,0.4,16.75
0,0,0.09,23,8,17,0.39,38.2
1,5,0.02,44,12,2,0.44,219.76
4,15,0,15,14,8,0.39,73.9
0,0,0.09,31,3,3,0.35,21.18
2,7,0.08,41,2,5,0.57,35.18
4,15,0,15,4,8,0.39,15.4
1,5,0.06,12,15,5,0.58,88.6
1,5,0.02,15,11,2,0.39,59.05
0,0,0.07,9,16,6,0.36,35.76
4,15,0.09,14,46,8,0.39,185.2
4,15,0.06,5,11,2,0.36,14.5
4,15,0.07,24,7,16,0.62,76.4
1,5,0.02,51,1,14,0.58,14.56
4,15,0.1,4,24,1,0.56,43.16
4,15,0.03,2,15,1,0.37,9.2
4,15,0.1,4,6,1,0.56,10.04
2,7,0.07,42,39,5,0.56,797.62
0,0,0.08,66,11,9,0.56,339.48
3,10,0.02,501,4,26,0.6,1136.32
3,10,0.01,71,16,89,0.72,717.56
2,7,0.07,42,10,5,0.56,200.8
3,10,0.1,46,7,5,0.68,181.76
1,5,0.06,217,22,64,0.59,2466.22
1,5,0.03,17,11,7,0.81,138.86
3,10,0.01,501,56,26,0.6,16527.04
1,5,0.06,217,6,64,0.59,626.06
1,5,0.03,17,3,7,0.81,32.78
1,5,0.01,101,11,57,0.78,798.47
1,5,0.07,15,11,9,0.57,73.5
0,0,0.08,16,11,4,0.37,47.04
3,10,0.01,501,14,26,0.6,4112.26
3,10,0.06,71,16,89,0.69,626.68
3,10,0,141,11,24,0.57,860.07
1,5,0.02,105,17,24,0.61,1029.15
1,5,0.08,40,59,3,0.53,1059
3,10,0,141,3,24,0.57,217.11
4,15,0.1,201,11,16,0.36,558.86
1,5,0.02,105,4,24,0.61,223.8
1,5,0.08,40,15,3,0.53,267
4,15,0.03,5,1,1,0.36,0.65
2,7,0.05,71,43,30,0.73,2046.04
1,5,0.08,71,55,38,0.78,2695.5
1,5,0.02,5,16,5,0.36,22.2
1,5,0.07,67,9,14,0.6,305.59
2,7,0.03,66,17,4,0.55,579.44
2,7,0.03,4,13,1,0.39,17.72
2,7,0.05,71,11,30,0.73,501.08
1,5,0.08,71,14,38,0.78,657.8
3,10,0.02,3,53,2,0.41,60.01
2,7,0.02,7,56,4,0.66,246.88
2,7,0.02,156,31,8,0.6,2796.88
1,5,0.04,178,45,1,0.56,4164.2
1,5,0.04,51,22,14,0.56,569.44
1,5,0.01,4,1,1,0.39,0.52
1,5,0.09,15,14,8,0.57,92.8
3,10,0.02,3,13,2,0.41,13.21
0,0,0.05,16,2,1,0.38,9.56
0,0,0.09,6,7,5,0.36,6.34
2,7,0.07,5,12,5,0.79,38.2
2,7,0.07,281,7,57,0.78,1339.57
1,5,0.05,6,3,1,0.51,7.28
2,7,0.02,7,14,4,0.66,58.72
2,7,0.02,156,8,8,0.6,715.84
4,15,0.08,6,14,5,0.43,24.4
3,10,0.06,21,1,53,0.78,-37.88
1,5,0.04,178,11,1,0.56,1017.16
1,5,0.04,51,6,14,0.56,145.12
0,0,0.04,36,10,1,0.36,114.2
1,5,0.09,200,4,24,0.46,272
1,5,0.02,16,32,13,0.37,166.2
1,5,0.09,47,45,7,0.44,733.25
2,7,0.03,6,6,7,0.36,4.88
0,0,0.04,36,2,1,0.36,22.04
2,7,0.03,1890,1,20,0.04,-8.66
2,7,0.04,7,18,7,0.37,34.58
1,5,0.09,200,1,24,0.46,50
0,0,0.06,151,1,39,0.75,65.19
4,15,0.03,15,32,28,0.76,322.4
4,15,0.02,2,10,2,0.55,8.6
4,15,0.08,11,2,11,0.36,-4.84
4,15,0.04,49,6,6,0.38,93.96
0,0,0.95,151,1,39,0.75,-69.2
1,5,0.03,25,2,13,0.39,5
1,5,0.03,11,15,3,0.57,86.1
4,15,0.04,4,16,49,0.6,-13.16
4,15,0.95,219,10,70,0.15,-1832.95
0,0,0.01,5,68,5,0.41,131
0,0,0,15,78,8,0.57,658.9
0,0,0.04,12,36,5,0.58,228.28
1,5,0,5,52,3,0.37,93.2
0,0,0.06,3502,3,9,0.57,5349.06
3,10,0.09,8,3,3,0.4,4.44
3,10,0.1,206,4,9,0.58,386.52
0,0,0.01,5,17,5,0.41,29
0,0,0,15,20,8,0.57,163
0,0,0.04,12,9,5,0.58,53.32
3,10,0.04,116,21,2,0.49,1094.2
1,5,0,5,13,3,0.37,21.05
0,0,0.01,47,24,5,0.46,502.6
4,15,0,13,84,1,0.35,381.2
0,0,0.08,3,54,1,0.48,63.8
4,15,0,41,96,2,0.44,1729.84
1,5,0.07,101,9,36,0.62,463.95
1,5,0.01,71,25,27,0.6,1020.25
1,5,0.05,183,8,69,0.72,911.88
0,0,0.01,47,6,5,0.46,121.9
0,0,0.02,16,8,2,0.42,49.2
4,15,0,41,24,2,0.44,430.96
4,15,0.01,301,1,65,0.56,100.55
0,0,0.07,8,19,6,0.35,36.56
3,10,0.03,11,9,3,0.57,50.46
2,7,0.06,26,20,5,0.05,-10.2
2,7,0.08,4,3,5,0.04,-5.5
4,15,0.1,6,8,6,0.37,6.96
4,15,0.06,36,96,1,0.57,1761.56
4,15,0.01,3502,2,9,0.57,3913.24
2,7,0.08,11,32,9,0.57,163.48
4,15,0.01,4,46,2,0.53,93.68
4,15,0.06,65,12,7,0.73,515.6
4,15,0.02,11,78,5,0.57,466.9
0,0,0.02,5,8,3,0.37,11
3,10,0.09,3,15,1,0.56,20.15
4,15,0.1,6,2,6,0.37,-2.76
4,15,0.06,36,24,1,0.57,439.64
2,7,0.08,11,8,9,0.57,34.12
1,5,0.06,9,10,3,0.39,26.7
3,10,0.06,10,23,3,0.6,121.2
0,0,0.05,3,21,1,0.36,18.53
0,0,0.05,2,1,5,0.43,-4.24
0,0,0.09,66,1,3,0.56,28.02
4,15,0.01,156,21,9,0.58,1858.32
4,15,0.01,4,12,2,0.53,22.96
4,15,0.06,65,3,7,0.73,123.65
4,15,0.02,11,20,5,0.57,116
4,15,0.08,101,1,42,0.61,11.53
3,10,0.07,5,36,2,0.51,77.2
3,10,0.03,15,84,5,0.81,977.8
4,15,0.01,17,88,2,0.46,671.2
2,7,0.05,6,10,7,0.37,12.2
3,10,0.09,131,3,1,0.55,179.78
3,10,0.05,11,22,5,0.36,70.02
3,10,0.06,14,20,9,0.43,94.6
0,0,0.08,2,25,2,0.59,23.5
2,7,0.04,14,22,7,0.52,140.84
2,7,0.03,66,8,9,0.56,270.84
4,15,0.1,20,21,15,0.57,182.4
3,10,0.07,5,9,2,0.51,17.8
3,10,0.03,15,21,5,0.81,240.7
1,5,0.06,116,6,56,0.4,180.64
1,5,0.09,9,23,7,0.57,92.36
3,10,0.03,6,32,10,0.4,61.04
3,10,0.03,3,52,1,0.4,56.72
3,10,0.03,6,8,10,0.4,7.76
3,10,0.03,3,13,1,0.4,13.43
2,7,0.07,6,13,7,0.37,16.4
1,5,0.01,6,5,5,0.37,5.8
3,10,0.01,66,24,4,0.59,914.72
4,15,0.04,227,48,28,0.59,5964.8
0,0,0.02,162,19,20,0.66,1949.92
3,10,0.03,536,22,15,0.59,6588.52
1,5,0.02,551,23,147,0.8,9737.94
2,7,0.09,811,14,16,0.56,5320.38
1,5,0.06,6,1,8,0.37,-6.14
3,10,0.08,6,18,6,0.41,29.64
3,10,0.1,124,18,52,0.63,1130.96
3,10,0.06,2,11,1,0.83,15.94
2,7,0.09,10,4,9,0.6,11.4
2,7,0.09,10,1,9,0.6,-3.9
3,10,0.03,96,8,5,0.56,402.04
0,0,0.1,31,16,9,0.58,229.08
1,5,0.03,20,88,4,0.68,1140
1,5,0.06,11,82,7,0.64,516.16
4,15,0.09,401,60,48,0.36,6448.2
4,15,0.02,136,10,29,0.76,977.4
3,10,0.04,244,62,63,0.57,7954.84
1,5,0.01,4,16,5,0.59,32.12
1,5,0.03,20,22,4,0.68,282
1,5,0.06,11,21,7,0.64,126.98
4,15,0.09,401,15,48,0.36,1576.05
4,15,0.02,136,3,29,0.76,272.92
3,10,0.04,244,16,63,0.57,2006.12
3,10,0.03,12,6,7,0.04,-6.28
2,7,0.05,151,4,66,0.65,296.4
2,7,0.04,17,12,8,0.38,61.36
2,7,0.05,12,92,8,0.58,577.12
0,0,0.02,100,82,20,0.52,4080
4,15,0.01,6,38,6,0.37,76.08
0,0,0.03,6,28,4,0.68,105.2
1,5,0.02,3,11,2,0.84,25.06
1,5,0.04,36,25,1,0.55,458
1,5,0,80,16,48,0.74,899.2
1,5,0.06,126,13,3,0.59,865.14
1,5,0,22,8,15,0.38,51.88
3,10,0.02,225,13,29,0.72,2018.5
2,7,0.03,9,1,6,0.38,-2.85
2,7,0.08,165,5,20,0.59,400.75
1,5,0.09,49,9,20,0.57,1030
0,0,0.02,100,21,20,0.52,-5.84
1,5,0.09,4,21,5,0.08,162.24
1,5,0.07,181,2,26,0.59,11.25
1,5,0.01,5,7,1,0.36,5.16
1,5,0.06,6,6,6,0.37,8049
3,10,0.09,261,62,42,0.59,128.8
3,10,0.02,6,60,8,0.4,51.9
3,10,0.01,11,10,13,0.6,3482.5
3,10,0.06,111,50,14,0.69,6558
3,10,0.03,106,100,14,0.65,143.22
3,10,0.08,7,74,7,0.37,768
4,15,0.09,155,10,7,0.59,6.47
3,10,0.01,11,3,13,0.6,895.09
3,10,0.06,111,13,14,0.69,1629
3,10,0.03,106,25,14,0.65,31.57
3,10,0.08,7,19,7,0.37,5537.2
3,10,0.05,421,44,20,0.35,928
3,10,0.1,38,98,3,0.35,9.8
4,15,0.1,3,10,4,0.56,1169
2,7,0.07,41,100,20,0.36,522.96
1,5,0.02,12,76,6,0.6,2751.12
1,5,0.03,159,34,60,0.55,111.32
1,5,0,4,72,1,0.39,1369.3
3,10,0.05,421,11,20,0.35,234.5
3,10,0.1,38,25,3,0.35,13
4,15,0.04,4,10,1,0.39,4590.95
4,15,0.01,551,13,65,0.66,13.5
2,7,0.1,5,5,2,0.72,15.78
0,0,0.03,6,11,6,0.36,277.25
2,7,0.07,41,25,20,0.36,126.24
1,5,0.02,12,19,6,0.6,684.12
1,5,0.03,159,9,60,0.55,-0.52
2,7,0.07,4,4,5,0.35,9.5
1,5,0.01,5,6,1,0.36,134.75
2,7,0,13,25,5,0.43,27.08
1,5,0,4,18,1,0.39,109
2,7,0.08,4,100,7,0.37,2180
3,10,0.03,124,30,52,0.63,22
2,7,0.08,4,25,7,0.37,37.78
3,10,0.06,17,6,2,0.45,12.32
2,7,0.02,2,16,4,0.53,4103.24
0,0,0.06,86,92,11,0.58,117
2,7,0.07,4,100,3,0.37,3332.36
3,10,0.04,86,76,1,0.55,6288.24
4,15,0.03,108,94,6,0.65,2977.72
4,15,0.04,71,92,27,0.5,-2.76
3,10,0.04,3,3,6,0.4,0.08
2,7,0.02,2,4,4,0.53,1017.56
0,0,0.06,86,23,11,0.58,27
2,7,0.07,4,25,3,0.37,17.05
3,10,0.02,5,7,5,0.65,1601.04
4,15,0.03,108,24,6,0.65,724.18
4,15,0.04,71,23,27,0.5,199.48
4,15,0.03,41,16,17,0.36,15.5
2,7,0.05,6,5,1,0.6,43.25
2,7,0.02,25,5,3,0.39,11.32
2,7,0.09,4,11,1,0.37,289
3,10,0.06,42,14,5,0.56,494
3,10,0.04,700,2,24,0.41,136.9
4,15,0.02,5,74,0,0.39,97.96
2,7,0.04,13,22,5,0.4,17328.32
1,5,0.04,881,34,45,0.62,-4.84
2,7,0.02,12,9,7,0.04,63
2,7,0.09,6,25,6,0.55,-4.2
2,7,0.03,5,38,8,0.05,358.9
4,15,0.05,421,3,20,0.35,6.77
3,10,0.02,3,7,1,0.39,1234.9
3,10,0.08,178,15,20,0.55,127.67
2,7,0.03,21,11,4,0.6,128.64
2,7,0.04,36,11,6,0.38,26.68
0,0,0.03,6,17,8,0.37,58.8
0,0,0.1,6,40,6,0.37,779.68
1,5,0.09,49,34,20,0.57,79.24
3,10,0.02,3,52,5,0.56,1029.28
0,0,0.05,26,78,5,0.56,1603.08
4,15,0.05,66,46,6,0.58,10.2
0,0,0.1,6,10,6,0.37,191.68
3,10,0.02,3,13,5,0.56,16.06
4,15,0.05,66,12,6,0.58,413.76
4,15,0.04,2,21,1,0.52,19.16
4,15,0.05,71,9,30,0.78,436.47
4,15,0.05,5,9,5,0.38,9.85
4,15,0.07,11,38,5,0.59,212.36
1,5,0.07,101,20,35,0.82,1480
1,5,0.03,5,94,1,0.8,360.9
4,15,0.07,11,10,5,0.59,52.2
3,10,0.03,5,24,6,0.4,38.4
3,10,0.06,296,10,54,0.76,2018
0,0,0.1,15,20,5,0.81,208
2,7,0.04,5,6,5,0.38,5.2
1,5,0.07,101,5,35,0.82,343.75
1,5,0.03,5,24,1,0.8,91.4
1,5,0.09,8,48,5,0.6,190.84
1,5,0.08,18,78,9,0.57,678.96
1,5,0.01,35,88,5,0.38,1134.6
2,7,0.02,4,18,49,0.6,-7.24
2,7,0.07,22,17,15,0.38,100.94
2,7,0.03,30,18,6,0.51,253.2
1,5,0,5,20,2,0.51,49
1,5,0.07,56,1,14,0.36,2.24
4,15,0.08,90,21,35,0.83,1382.5
1,5,0.09,8,12,5,0.6,43.96
1,5,0.08,18,20,9,0.57,167.4
1,5,0.01,35,22,5,0.38,279.9
2,7,0.05,6,7,7,0.37,6.44
3,10,0.07,40,92,9,0.65,2125.4
2,7,0.09,7,6,0,0.38,12.18
2,7,0.03,7,72,2,0.37,169.36
1,5,0.03,179,18,29,0.74,2258.62
3,10,0.07,40,23,9,0.65,524.6
0,0,0.04,7,24,8,0.58,82.72
0,0,0.07,126,10,8,0.58,634.6
0,0,0.05,19,15,10,0.37,81.2
0,0,0.01,5,20,6,0.4,33
2,7,0.09,7,2,0,0.38,4.06
2,7,0.03,7,18,2,0.37,40.84
3,10,0.03,2,98,1,0.38,67.6
4,15,0.08,43,21,6,0.5,373.26
4,15,0.04,10,6,6,0.35,12.6
4,15,0,9,2,7,0.45,1.1
4,15,0.05,111,20,9,0.57,1145.4
2,7,0,12,10,6,0.57,62.4
3,10,0.03,31,15,20,0.36,133.45
3,10,0.01,69,11,60,0.41,243.6
3,10,0,6,9,1,0.55,28.7
3,10,0.09,141,2,53,0.65,104.92
2,7,0.04,13,23,5,0.4,102.64
3,10,0.1,14,15,5,0.49,76.9
2,7,0.1,7,60,2,0.38,115.6
4,15,0.07,35,13,2,0.43,161.8
4,15,0.06,126,5,6,0.56,309
4,15,0.05,6,11,6,0.4,17.1
4,15,0.05,22,10,6,0.59,112.8
1,5,0,1,4,1,0.38,0.52
4,15,0.06,4,17,1,0.39,21.44
4,15,0.01,49,22,35,0.83,848.96
3,10,0.09,210,10,21,0.59,1029
1,5,0.08,32,16,46,0.65,245.84
0,0,0.06,4,98,7,0.4,126.28
0,0,0.07,6,46,2,0.56,133.24
3,10,0.07,4,60,5,0.04,-12.68
3,10,0.07,6,38,8,0.4,67.24
3,10,0.03,66,92,6,0.55,3151.44
0,0,0.06,4,25,7,0.4,27
0,0,0.07,6,12,2,0.56,33.28
3,10,0.07,4,15,5,0.04,-6.92
3,10,0.07,6,10,8,0.4,11.8
3,10,0.03,66,23,6,0.55,783.36
4,15,0.02,74,22,4,0.77,1217
3,10,0.09,36,19,1,0.57,327.32
0,0,0.09,66,6,5,0.57,185.08
2,7,0.03,6,22,7,0.37,37.88
3,10,0.01,7,25,11,0.37,52
2,7,0.01,31,74,20,0.36,782.9
1,5,0.09,55,4,14,0.37,47.6
2,7,0.01,31,19,20,0.36,186.15
2,7,0.05,3,23,1,0.55,33.5
4,15,0.05,66,21,9,0.55,684
2,7,0,35,8,2,0.43,118.4
0,0,0.05,124,4,52,0.63,235.68
2,7,0.07,61,28,20,0.38,509.48
3,10,0.08,24,48,16,0.62,606.08
3,10,0.02,6,36,7,0.36,66.44
2,7,0.07,61,7,20,0.38,112.37
3,10,0.08,24,12,16,0.62,139.52
3,10,0.02,6,9,7,0.36,11.36
4,15,0.04,11,16,5,0.36,51.32
3,10,0.05,376,2,86,0.74,432.88
0,0,0.03,52,13,20,0.44,257.16
2,7,0.01,48,4,6,0.37,63.12
3,10,0.1,15,20,5,0.81,208
4,15,0.06,206,42,5,0.56,4321
1,5,0.04,6,52,5,0.37,97.96
4,15,0.06,206,11,5,0.56,1128
3,10,0.05,56,23,5,0.8,961
3,10,0.08,111,5,35,0.82,375.7
1,5,0.03,4,22,1,0.39,30.68
2,7,0.1,20,90,10,0.49,692
2,7,0.07,56,2,52,0.72,20.8
3,10,0.02,16,8,1,0.38,45.08
3,10,0.09,3,28,1,0.39,24.2
3,10,0.09,61,32,49,0.59,927
2,7,0.08,10,16,2,0.41,50.8
2,7,0,181,10,30,0.69,1218.9
3,10,0.02,16,2,1,0.38,10.52
3,10,0.09,3,7,1,0.39,5.3
3,10,0.09,61,8,49,0.59,195
2,7,0.06,156,7,9,0.55,526.08
4,15,0.08,219,16,70,0.15,157.76
0,0,0.08,22,38,6,0.5,345.12
0,0,0.05,7,42,5,0.37,89.08
0,0,0.08,131,54,30,0.78,4921.8
3,10,0.02,48,84,4,0.71,2778.08
4,15,0.07,3,48,1,0.36,40.76
1,5,0.01,66,48,5,0.56,1737.4
0,0,0.05,10,66,6,0.55,324
3,10,0.07,14,10,6,0.38,37.4
0,0,0.08,131,14,30,0.78,1253.8
3,10,0.02,48,21,4,0.71,691.52
0,0,0.09,200,24,24,0.46,1752
4,15,0.07,3,12,1,0.36,9.44
1,5,0.01,66,12,5,0.56,430.6
2,7,0.07,219,10,70,0.15,94.25
2,7,0.08,209,25,69,0.79,3640.75
3,10,0.04,23,8,2,0.46,75.28
3,10,0.02,6,12,1,0.38,24.92
3,10,0.01,20,23,6,0.38,164.2
2,7,0.1,206,2,3,0.58,194.76
4,15,0.09,6,30,8,0.37,42.4
4,15,0.09,6,8,8,0.37,5.44
4,15,0.1,5,2,6,0.36,-3.4
4,15,0.01,3,20,4,0.56,29
3,10,0.95,287,5,62,0.78,-305.95
2,7,0.02,5,16,1,0.36,26.2
1,5,0.05,31,6,4,0.75,126.2
3,10,0.09,24,23,6,0.38,154.08
4,15,0.07,8,70,5,0.41,185.4
2,7,0.08,56,26,1,0.35,392.12
2,7,0.04,17,88,6,0.58,801.84
4,15,0.1,31,9,12,0.37,63.33
3,10,0.09,55,14,11,0.36,196.9
2,7,0.08,56,7,1,0.35,104.84
2,7,0.04,17,22,6,0.58,195.96
0,0,0.02,4,23,1,0.57,49.6
3,10,0.03,5,23,8,0.4,34.55
3,10,0.09,17,22,12,0.35,85.24
4,15,0.06,96,15,58,0.58,690.8
3,10,0.1,7,23,6,0.39,40.69
3,10,0.01,120,8,56,0.39,308.8
1,5,0.06,19,1,6,0.44,1.22
2,7,0.01,3,3,1,0.45,2.96
0,0,0.06,11,13,5,0.36,37.9
0,0,0.09,6,2,6,0.36,-2.76
4,15,0.06,10,74,1,0.37,228.4
0,0,0,32,15,2,0.42,199.6
0,0,0.03,9,17,5,0.57,77.62
3,10,0.09,26,24,6,0.75,405.84
4,15,0.06,10,18,1,0.37,54.8
2,7,0.09,3,3,1,0.39,1.7
2,7,0.95,237,8,59,0.61,-703.64
0,0,0.03,8,22,5,0.6,95.32
1,5,0.1,5,105,3,0.52,217.5
1,5,0.1,4,46,1,0.39,52.36
0,0,0,3,29,1,0.38,32.06
1,5,0.03,40,105,10,0.4,1544
1,5,0.03,126,65,3,0.6,4665.3
0,0,0.02,5,13,2,0.72,43.5
0,0,0.1,11,24,3,0.57,121.08
4,15,0.02,12,2,6,0.35,1.92
4,15,0,31,8,9,0.4,90.2
4,15,0.1,12,12,5,0.58,64.12
4,15,0.06,141,19,20,0.73,1774.93
1,5,0.1,5,26,3,0.52,51.6
1,5,0.1,4,12,1,0.39,12.92
0,0,0,3,7,1,0.38,6.98
1,5,0.03,40,26,10,0.4,374.8
1,5,0.03,126,16,3,0.6,1146.12
3,10,0.07,116,18,3,0.57,1041
0,0,0.03,2,24,1,0.38,15.8
0,0,0.09,165,3,20,0.59,227.5
0,0,0.07,4,1,7,0.37,-5.8
4,15,0.03,6,18,1,0.39,37.88
4,15,0.07,2,20,1,0.35,10.2
3,10,0.04,116,59,56,0.4,2407.84
